,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,PPR_Yards_Only
3464,CHESTER ROGERS,IND,24.0,16.0,10.0,1.0,-4.0,-4.0,0.0,72.0,53.0,485.0,9.15,2.0,1.0,0.0,2.0,2.0,0.0,117.1,594,37,56.7,,-0.4,-0.4,113.5,1.5763888888888888,4.5,2.141509433962264,0.1971380471380471,2018,48.5
3465,JOHN ROSS,CIN,23.0,13.0,10.0,4.0,9.0,2.25,0.0,58.0,21.0,210.0,10.0,7.0,0.0,0.0,7.0,0.0,0.0,84.9,600,46,45.8,,0.9,0.225,84.0,1.4482758620689655,4.461538461538462,4.0,0.1415,2018,21.0
3469,SETH ROBERTS,OAK,27.0,15.0,7.0,3.0,5.0,1.67,0.0,64.0,45.0,494.0,10.98,2.0,0.0,0.0,2.0,0.0,0.0,106.9,571,38,48.5,,0.5,0.1666666666666666,106.4,1.6625,4.266666666666667,2.364444444444445,0.187215411558669,2018,49.400000000000006
3476,CHRIS CONLEY,KAN,26.0,16.0,13.0,0.0,0.0,,0.0,52.0,32.0,334.0,10.44,5.0,2.0,2.0,5.0,0.0,0.0,91.4,802,50,70.2,,0.0,,95.4,1.8346153846153848,3.25,2.98125,0.1139650872817955,2018,33.4
3480,JARIUS WRIGHT,CAR,29.0,16.0,6.0,2.0,39.0,19.5,0.0,59.0,43.0,447.0,10.4,1.0,3.0,1.0,1.0,1.0,0.0,97.6,529,33,48.7,,3.9,1.95,93.7,1.588135593220339,3.6875,2.1790697674418604,0.1844990548204158,2018,44.7
3481,JAMISON CROWDER,WAS,25.0,9.0,7.0,4.0,30.0,7.5,0.0,49.0,29.0,388.0,13.38,2.0,0.0,0.0,2.0,0.0,0.0,82.8,428,47,28.0,,3.0,0.75,79.80000000000001,1.6285714285714288,5.444444444444445,2.751724137931035,0.1934579439252336,2018,38.800000000000004
3485,ALDRICK ROBINSON,MIN,30.0,14.0,0.0,0.0,0.0,,0.0,35.0,17.0,231.0,13.59,5.0,0.0,0.0,5.0,0.0,0.0,70.1,253,18,15.4,,0.0,,70.1,2.0028571428571427,2.5,4.123529411764705,0.2770750988142292,2018,23.1
3486,DEMARCUS ROBINSON,KAN,24.0,16.0,5.0,0.0,0.0,,0.0,33.0,22.0,288.0,13.09,4.0,0.0,0.0,4.0,0.0,0.0,74.8,419,26,29.4,,0.0,,74.8,2.2666666666666666,2.0625,3.4,0.1785202863961813,2018,28.8
3487,KEELAN COLE,JAX,25.0,16.0,11.0,0.0,0.0,,0.0,70.0,38.0,491.0,12.92,1.0,2.0,2.0,1.0,0.0,0.0,89.1,687,42,66.1,,0.0,,93.1,1.3299999999999998,4.375,2.45,0.1296943231441047,2018,49.1
3489,JAKEEM GRANT,MIA,26.0,10.0,2.0,1.0,5.0,5.0,0.0,34.0,21.0,268.0,12.76,2.0,0.0,0.0,4.0,0.0,0.0,72.3,282,28,42.9,,0.5,0.5,59.8,1.758823529411765,3.4,2.8476190476190477,0.2563829787234042,2018,26.8
3490,TAYWAN TAYLOR,TEN,23.0,13.0,5.0,0.0,0.0,,0.0,56.0,37.0,466.0,12.59,1.0,1.0,1.0,1.0,0.0,0.0,87.6,444,34,37.4,,0.0,,89.6,1.6,4.307692307692308,2.4216216216216213,0.1972972972972972,2018,46.6
3493,PHILLIP DORSETT,NWE,25.0,16.0,2.0,4.0,29.0,7.25,0.0,42.0,32.0,290.0,9.06,3.0,0.0,0.0,3.0,0.0,0.0,81.9,400,25,40.7,,2.9000000000000004,0.7250000000000001,79.0,1.880952380952381,2.625,2.46875,0.20475,2018,29.0
3496,QUINCY ENUNWA,NYJ,26.0,11.0,10.0,1.0,0.0,0.0,0.0,68.0,38.0,449.0,11.82,1.0,2.0,1.0,1.0,0.0,0.0,86.9,525,47,61.4,,0.0,0.0,88.9,1.3073529411764706,6.181818181818182,2.3394736842105264,0.1655238095238095,2018,44.900000000000006
3499,RANDALL COBB,GNB,28.0,9.0,6.0,0.0,0.0,,0.0,61.0,38.0,383.0,10.08,2.0,2.0,1.0,2.0,0.0,0.0,86.3,466,51,37.3,,0.0,,88.30000000000001,1.4475409836065576,6.777777777777778,2.323684210526316,0.1851931330472103,2018,38.300000000000004
3502,DONTRELLE INMAN,IND,29.0,9.0,4.0,0.0,0.0,,0.0,39.0,28.0,304.0,10.86,3.0,0.0,0.0,3.0,0.0,0.0,76.4,371,41,24.9,,0.0,,76.4,1.9589743589743591,4.333333333333333,2.7285714285714286,0.2059299191374663,2018,30.400000000000002
3503,JARON BROWN,SEA,28.0,16.0,2.0,0.0,0.0,,0.0,19.0,14.0,166.0,11.86,5.0,0.0,0.0,5.0,0.0,0.0,60.6,337,22,32.5,,0.0,,60.6,3.1894736842105265,1.1875,4.328571428571428,0.1798219584569733,2018,16.6
3507,TY MONTGOMERY,2TM,25.0,13.0,0.0,41.0,188.0,4.59,1.0,40.0,25.0,235.0,9.4,0.0,2.0,1.0,1.0,0.0,0.0,71.3,264,20,22.7,,24.8,0.6048780487804878,48.5,1.2125,3.076923076923077,1.94,0.2700757575757576,2018,23.5
3508,BRESHAD PERRIMAN,CLE,25.0,10.0,2.0,4.0,2.0,0.5,0.0,25.0,16.0,340.0,21.25,2.0,0.0,0.0,2.0,0.0,0.0,62.2,218,21,11.9,,0.2,0.05,62.0,2.48,2.5,3.875,0.2853211009174312,2018,34.0
3512,TAJAE SHARPE,TEN,24.0,16.0,13.0,1.0,16.0,16.0,0.0,47.0,26.0,316.0,12.15,2.0,0.0,0.0,2.0,0.0,0.0,71.2,592,37,68.8,,1.6,1.6,69.6,1.4808510638297872,2.9375,2.6769230769230767,0.1202702702702702,2018,31.6
3515,KELVIN BENJAMIN,2TM,27.0,15.0,10.0,0.0,0.0,,0.0,67.0,25.0,380.0,15.2,1.0,0.0,0.0,1.0,0.0,0.0,69.0,538,35,65.1,,0.0,,69.0,1.0298507462686568,4.466666666666667,2.76,0.1282527881040892,2018,38.0
3519,JERMAINE KEARSE,NYJ,28.0,14.0,9.0,0.0,0.0,,0.0,76.0,37.0,371.0,10.03,1.0,0.0,0.0,1.0,0.0,0.0,80.1,626,44,65.9,,0.0,,80.1,1.0539473684210523,5.428571428571429,2.1648648648648647,0.1279552715654952,2018,37.1
3520,GERONIMO ALLISON,GNB,24.0,5.0,4.0,0.0,0.0,,0.0,30.0,20.0,303.0,15.15,2.0,1.0,0.0,2.0,0.0,0.0,62.3,241,48,33.5,,0.0,,62.3,2.0766666666666667,6.0,3.115,0.25850622406639,2018,30.3
3521,ALLEN HURNS,DAL,27.0,16.0,7.0,0.0,0.0,,0.0,35.0,20.0,295.0,14.75,2.0,1.0,0.0,2.0,0.0,0.0,61.5,454,28,52.8,,0.0,,61.5,1.7571428571428571,2.1875,3.075,0.1354625550660793,2018,29.5
3522,JORDAN MATTHEWS,PHI,26.0,14.0,3.0,0.0,0.0,,0.0,28.0,20.0,300.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,62.0,345,24,34.2,,0.0,,62.0,2.2142857142857144,2.0,3.1,0.1797101449275362,2018,30.0
3526,ZACH PASCAL,IND,24.0,16.0,4.0,2.0,10.0,5.0,0.0,46.0,27.0,268.0,9.93,2.0,0.0,0.0,2.0,0.0,0.0,66.8,527,32,41.7,,1.0,0.5,65.8,1.4304347826086956,2.875,2.437037037037037,0.1267552182163187,2018,26.8
3528,RYAN GRANT,IND,28.0,14.0,10.0,0.0,0.0,,0.0,52.0,35.0,334.0,9.54,1.0,0.0,0.0,1.0,0.0,0.0,74.4,559,39,53.7,,0.0,,74.4,1.4307692307692308,3.7142857142857135,2.125714285714286,0.1330948121645796,2018,33.4
3530,PAUL RICHARDSON,WAS,26.0,7.0,4.0,2.0,9.0,4.5,0.0,35.0,20.0,262.0,13.1,2.0,0.0,0.0,2.0,0.0,0.0,59.1,368,52,49.9,,0.9,0.45,58.2,1.662857142857143,5.0,2.91,0.1605978260869565,2018,26.200000000000003
3532,DEVANTE PARKER,MIA,25.0,11.0,7.0,0.0,0.0,,0.0,47.0,24.0,309.0,12.88,1.0,0.0,0.0,1.0,0.0,0.0,60.9,411,37,33.9,,0.0,,60.900000000000006,1.295744680851064,4.2727272727272725,2.5375,0.1481751824817518,2018,30.900000000000002
3533,TIM PATRICK,DEN,25.0,16.0,4.0,3.0,17.0,5.67,0.0,41.0,23.0,315.0,13.7,1.0,2.0,1.0,1.0,0.0,0.0,60.2,393,24,19.8,,1.7000000000000002,0.5666666666666668,60.5,1.475609756097561,2.5625,2.630434782608696,0.1531806615776081,2018,31.5
3536,TED GINN,NOR,33.0,5.0,3.0,3.0,26.0,8.67,0.0,30.0,17.0,209.0,12.29,2.0,1.0,1.0,2.0,1.0,0.0,52.5,197,39,22.9,,2.6,0.8666666666666667,49.900000000000006,1.6633333333333336,6.0,2.935294117647059,0.266497461928934,2018,20.900000000000002
3537,DAESEAN HAMILTON,DEN,23.0,14.0,5.0,0.0,0.0,,0.0,45.0,30.0,243.0,8.1,2.0,0.0,0.0,2.0,0.0,0.0,66.3,471,33,19.9,,0.0,,66.3,1.4733333333333332,3.2142857142857144,2.21,0.140764331210191,2018,24.3
3538,LAQUON TREADWELL,MIN,23.0,15.0,7.0,0.0,0.0,,0.0,53.0,35.0,302.0,8.63,1.0,0.0,0.0,1.0,0.0,0.0,71.2,543,36,61.1,,0.0,,71.2,1.3433962264150945,3.533333333333333,2.0342857142857143,0.1311233885819521,2018,30.200000000000003
3539,KEKE COUTEE,HOU,21.0,6.0,2.0,3.0,0.0,0.0,0.0,41.0,28.0,287.0,10.25,1.0,0.0,0.0,1.0,0.0,0.0,62.7,267,44,35.0,,0.0,0.0,62.7,1.5292682926829269,6.833333333333333,2.2392857142857143,0.2348314606741573,2018,28.700000000000003
3542,PIERRE GARCON,SFO,32.0,8.0,8.0,0.0,0.0,,0.0,46.0,24.0,286.0,11.92,1.0,0.0,0.0,1.0,0.0,0.0,58.6,377,47,51.7,,0.0,,58.6,1.2739130434782608,5.75,2.441666666666667,0.1554376657824933,2018,28.6
3543,ISAIAH MCKENZIE,2TM,23.0,8.0,1.0,10.0,66.0,6.6,2.0,30.0,18.0,179.0,9.94,0.0,2.0,1.0,2.0,0.0,0.0,52.5,224,28,6.0,,18.6,1.86,35.900000000000006,1.1966666666666668,3.75,1.994444444444445,0.234375,2018,17.900000000000002
3549,KEITH KIRKWOOD,NOR,24.0,8.0,1.0,0.0,0.0,,0.0,21.0,13.0,209.0,16.08,2.0,0.0,0.0,2.0,0.0,0.0,45.9,225,28,12.0,,0.0,,45.900000000000006,2.185714285714286,2.625,3.530769230769231,0.204,2018,20.900000000000002
3551,TORREY SMITH,CAR,29.0,11.0,6.0,0.0,0.0,,0.0,31.0,17.0,190.0,11.18,2.0,0.0,0.0,2.0,1.0,0.0,50.0,324,29,41.0,,0.0,,48.0,1.5483870967741935,2.8181818181818183,2.823529411764706,0.1543209876543209,2018,19.0
3552,EQUANIMEOUS ST BROWN,GNB,22.0,12.0,7.0,1.0,5.0,5.0,0.0,36.0,21.0,328.0,15.62,0.0,0.0,0.0,0.0,0.0,0.0,54.3,358,29,26.7,,0.5,0.5,53.8,1.4944444444444445,3.0,2.561904761904762,0.1516759776536312,2018,32.800000000000004
3553,RYAN SWITZER,PIT,24.0,16.0,1.0,6.0,21.0,3.5,0.0,44.0,36.0,253.0,7.03,1.0,2.0,0.0,1.0,0.0,0.0,69.4,301,18,21.6,,2.1,0.35,67.3,1.5295454545454543,2.75,1.8694444444444445,0.2305647840531561,2018,25.3
3554,TAVON AUSTIN,DAL,28.0,7.0,0.0,6.0,55.0,9.17,0.0,13.0,8.0,140.0,17.5,2.0,0.0,0.0,2.0,0.0,0.0,39.5,116,16,14.9,,5.5,0.9166666666666666,34.0,2.6153846153846154,1.8571428571428568,4.25,0.3405172413793103,2018,14.0
3561,MAURICE HARRIS,WAS,26.0,12.0,7.0,2.0,10.0,5.0,0.0,47.0,28.0,304.0,10.86,0.0,1.0,0.0,0.0,0.0,0.0,59.4,462,38,50.0,,1.0,0.5,58.400000000000006,1.2425531914893615,3.9166666666666665,2.085714285714286,0.1285714285714285,2018,30.400000000000002
3563,TJ JONES,DET,26.0,15.0,3.0,0.0,0.0,,0.0,26.0,19.0,190.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,50.0,462,30,33.8,,0.0,,50.0,1.9230769230769231,1.7333333333333334,2.631578947368421,0.1082251082251082,2018,19.0
3565,RUSSELL SHEPARD,NYG,28.0,12.0,0.0,0.0,0.0,,0.0,19.0,10.0,188.0,18.8,2.0,0.0,0.0,2.0,0.0,0.0,40.8,183,15,16.8,,0.0,,40.8,2.147368421052632,1.5833333333333333,4.08,0.2229508196721311,2018,18.8
3569,TRENT TAYLOR,SFO,24.0,14.0,0.0,0.0,0.0,,0.0,41.0,26.0,215.0,8.27,1.0,1.0,0.0,1.0,1.0,0.0,55.5,321,22,29.4,,0.0,,53.5,1.304878048780488,2.9285714285714284,2.0576923076923075,0.1728971962616822,2018,21.5
3571,TRAVIS BENJAMIN,LAC,29.0,12.0,3.0,7.0,41.0,5.86,0.0,24.0,12.0,186.0,15.5,1.0,0.0,0.0,1.0,0.0,0.0,40.7,278,23,22.2,,4.1000000000000005,0.5857142857142857,36.6,1.525,2.0,3.0500000000000003,0.1464028776978417,2018,18.6
3572,BRUCE ELLINGTON,2TM,27.0,7.0,3.0,1.0,2.0,2.0,0.0,42.0,31.0,224.0,7.23,1.0,1.0,0.0,1.0,0.0,0.0,59.6,273,39,28.1,0.0,0.2,0.2,59.400000000000006,1.4142857142857144,6.0,1.9161290322580649,0.2183150183150183,2018,22.400000000000002
3577,JAMES WASHINGTON,PIT,22.0,14.0,6.0,0.0,0.0,,0.0,38.0,16.0,217.0,13.56,1.0,0.0,0.0,1.0,0.0,0.0,43.7,526,37,49.1,,0.0,,43.7,1.15,2.7142857142857144,2.73125,0.0830798479087452,2018,21.700000000000003
3579,MARTAVIS BRYANT,OAK,27.0,8.0,2.0,3.0,23.0,7.67,0.0,27.0,19.0,266.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,45.9,219,27,30.6,,2.3000000000000003,0.7666666666666667,45.6,1.6888888888888889,3.375,2.4,0.2095890410958904,2018,26.6
3582,CHRIS MOORE,BAL,25.0,16.0,0.0,5.0,17.0,3.4,0.0,25.0,19.0,196.0,10.32,1.0,0.0,0.0,1.0,0.0,0.0,46.3,466,29,37.2,,1.7000000000000002,0.34,44.6,1.784,1.5625,2.347368421052632,0.0993562231759656,2018,19.6
3583,TRENT SHERFIELD,ARI,22.0,13.0,2.0,0.0,0.0,,0.0,28.0,19.0,210.0,11.05,1.0,0.0,0.0,1.0,0.0,0.0,46.0,348,26,13.8,,0.0,,46.0,1.6428571428571428,2.1538461538461537,2.421052631578948,0.132183908045977,2018,21.0
3586,BENNIE FOWLER,NYG,27.0,10.0,5.0,0.0,0.0,,0.0,27.0,16.0,199.0,12.44,1.0,1.0,0.0,1.0,0.0,0.0,41.9,372,37,22.1,,0.0,,41.900000000000006,1.551851851851852,2.7,2.6187500000000004,0.1126344086021505,2018,19.900000000000002
3587,BRANDON LAFELL,OAK,32.0,6.0,5.0,0.0,0.0,,0.0,16.0,12.0,135.0,11.25,2.0,0.0,0.0,2.0,0.0,0.0,37.5,233,38,32.6,,0.0,,37.5,2.34375,2.6666666666666665,3.125,0.1609442060085837,2018,13.5
3588,ANDRE ROBERTS,NYJ,30.0,16.0,1.0,2.0,20.0,10.0,0.0,17.0,10.0,79.0,7.9,1.0,3.0,1.0,3.0,0.0,0.0,35.9,196,12,13.4,,2.0,1.0,23.9,1.4058823529411764,1.0625,2.39,0.1831632653061224,2018,7.9
3590,JUSTIN HARDY,ATL,27.0,16.0,0.0,0.0,0.0,,0.0,22.0,14.0,133.0,9.5,2.0,1.0,0.0,2.0,0.0,0.0,39.3,221,13,21.5,,0.0,,39.3,1.7863636363636362,1.375,2.807142857142857,0.1778280542986425,2018,13.3
3592,CODY LATIMER,NYG,26.0,6.0,2.0,0.0,0.0,,0.0,16.0,11.0,190.0,17.27,1.0,0.0,0.0,1.0,0.0,0.0,36.0,209,34,23.6,,0.0,,36.0,2.25,2.6666666666666665,3.272727272727273,0.1722488038277512,2018,19.0
3595,CODY CORE,CIN,24.0,14.0,3.0,0.0,0.0,,0.0,28.0,13.0,160.0,12.31,1.0,0.0,0.0,1.0,1.0,0.0,37.0,312,22,20.3,,0.0,,35.0,1.25,2.0,2.6923076923076925,0.1185897435897435,2018,16.0
3597,CHAD WILLIAMS,ARI,24.0,10.0,7.0,1.0,9.0,9.0,0.0,46.0,17.0,171.0,10.06,1.0,0.0,0.0,1.0,0.0,0.0,41.0,430,43,56.2,,0.9,0.9,40.1,0.8717391304347827,4.6,2.3588235294117648,0.0953488372093023,2018,17.1
3599,RICHIE JAMES,SFO,23.0,13.0,2.0,0.0,0.0,,0.0,14.0,9.0,130.0,14.44,1.0,2.0,1.0,2.0,0.0,0.0,32.0,192,14,12.8,,0.0,,28.0,2.0,1.0769230769230769,3.111111111111111,0.1666666666666666,2018,13.0
3601,AUSTIN CARR,NOR,25.0,14.0,2.0,0.0,0.0,,0.0,14.0,9.0,97.0,10.78,2.0,0.0,0.0,2.0,0.0,0.0,30.7,274,19,31.5,,0.0,,30.700000000000003,2.192857142857143,1.0,3.4111111111111114,0.1120437956204379,2018,9.700000000000001
3603,DAN ARNOLD,NOR,23.0,10.0,1.0,0.0,0.0,,0.0,19.0,12.0,150.0,12.5,1.0,1.0,0.0,1.0,0.0,0.0,33.0,139,13,13.7,,0.0,,33.0,1.736842105263158,1.9,2.75,0.237410071942446,2018,15.0
3604,MARCELL ATEMAN,OAK,24.0,7.0,6.0,0.0,0.0,,0.0,31.0,15.0,154.0,10.27,1.0,0.0,0.0,1.0,0.0,0.0,36.4,369,52,15.7,,0.0,,36.4,1.1741935483870969,4.428571428571429,2.4266666666666667,0.0986449864498645,2018,15.4
3607,MARVIN HALL,ATL,25.0,16.0,0.0,2.0,0.0,0.0,0.0,19.0,10.0,149.0,14.9,1.0,0.0,0.0,1.0,0.0,0.0,30.9,184,11,17.6,,0.0,0.0,30.9,1.6263157894736842,1.1875,3.09,0.1679347826086956,2018,14.9
3611,JOSH BELLAMY,CHI,29.0,16.0,2.0,0.0,0.0,,0.0,25.0,14.0,117.0,8.36,1.0,0.0,0.0,1.0,1.0,0.0,33.7,321,20,26.1,,0.0,,31.700000000000003,1.268,1.5625,2.2642857142857147,0.1049844236760124,2018,11.700000000000001
3612,DEANDRE CARTER,2TM,25.0,14.0,4.0,1.0,7.0,7.0,0.0,25.0,22.0,216.0,9.82,0.0,5.0,1.0,0.0,0.0,0.0,42.3,284,20,12.1,,0.7000000000000001,0.7000000000000001,43.6,1.744,1.7857142857142858,1.981818181818182,0.1489436619718309,2018,21.6
3613,BRANDON MARSHALL,SEA,34.0,7.0,2.0,0.0,0.0,,0.0,23.0,11.0,136.0,12.36,1.0,0.0,0.0,1.0,0.0,0.0,30.6,190,27,25.6,,0.0,,30.6,1.3304347826086955,3.2857142857142856,2.7818181818181817,0.1610526315789473,2018,13.600000000000001
3614,MICHAEL FLOYD,WAS,29.0,13.0,3.0,0.0,0.0,,0.0,24.0,10.0,100.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,28.0,345,26,21.5,,0.0,,26.0,1.0833333333333333,1.8461538461538465,2.6,0.081159420289855,2018,10.0
3617,LEONTE CARROO,MIA,24.0,9.0,0.0,1.0,14.0,14.0,0.0,4.0,2.0,94.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,18.8,41,4,5.9,,1.4,1.4,17.4,4.35,0.4444444444444444,8.7,0.4585365853658537,2018,9.4
3618,ALEX ERICKSON,CIN,26.0,16.0,6.0,3.0,22.0,7.33,0.0,29.0,20.0,167.0,8.35,0.0,1.0,1.0,0.0,0.0,0.0,36.9,362,22,33.2,,2.2,0.7333333333333334,36.7,1.2655172413793103,1.8125,1.835,0.1019337016574585,2018,16.7
3619,DARIUS JENNINGS,TEN,26.0,16.0,0.0,1.0,2.0,2.0,0.0,15.0,11.0,101.0,9.18,0.0,0.0,0.0,1.0,0.0,0.0,28.1,180,11,11.8,0.84,0.2,0.2,21.1,1.4066666666666667,0.9375,1.9181818181818184,0.1561111111111111,2018,10.100000000000001
3622,ANDRE HOLMES,2TM,30.0,15.0,3.0,0.0,0.0,,0.0,24.0,13.0,162.0,12.46,0.0,0.0,0.0,0.0,0.0,0.0,29.2,310,20,38.9,,0.0,,29.2,1.2166666666666666,1.6,2.246153846153846,0.0941935483870967,2018,16.2
3623,MARCUS JOHNSON,IND,24.0,5.0,0.0,1.0,-2.0,-2.0,0.0,8.0,6.0,102.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,95,19,12.3,,-0.2,-0.2,22.200000000000003,2.7750000000000004,1.6,3.7000000000000006,0.231578947368421,2018,10.200000000000001
3624,JAKE KUMEROW,GNB,26.0,5.0,2.0,0.0,0.0,,0.0,11.0,8.0,103.0,12.88,1.0,0.0,0.0,1.0,0.0,0.0,24.3,136,27,,,0.0,,24.3,2.209090909090909,2.2,3.0375,0.1786764705882353,2018,10.3
3626,DEONTE THOMPSON,2TM,29.0,13.0,6.0,0.0,0.0,,0.0,30.0,17.0,161.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,33.1,251,19,26.0,,0.0,,33.1,1.1033333333333333,2.3076923076923075,1.947058823529412,0.1318725099601593,2018,16.1
3627,DJ CHARK,JAX,22.0,11.0,0.0,0.0,0.0,,0.0,32.0,14.0,174.0,12.43,0.0,1.0,1.0,0.0,0.0,0.0,29.4,291,26,37.5,,0.0,,31.4,0.98125,2.909090909090909,2.242857142857143,0.1010309278350515,2018,17.400000000000002
3629,CAMERON MEREDITH,NOR,26.0,6.0,1.0,0.0,0.0,,0.0,10.0,9.0,114.0,12.67,1.0,1.0,1.0,1.0,0.0,0.0,24.4,126,21,17.0,,0.0,,26.4,2.64,1.6666666666666667,2.933333333333333,0.1936507936507936,2018,11.4
3635,VYNCINT SMITH,HOU,22.0,7.0,1.0,0.0,0.0,,0.0,10.0,5.0,91.0,18.2,1.0,0.0,0.0,1.0,0.0,0.0,20.1,179,25,13.0,,0.0,,20.1,2.01,1.4285714285714286,4.0200000000000005,0.1122905027932961,2018,9.1
3638,DEONTAY BURNETT,NYJ,21.0,5.0,1.0,0.0,0.0,,0.0,15.0,10.0,143.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,24.3,128,25,11.1,,0.0,,24.3,1.62,3.0,2.43,0.18984375,2018,14.3
3640,ANDY JONES,DET,24.0,8.0,3.0,0.0,0.0,,0.0,24.0,11.0,80.0,7.27,1.0,0.0,0.0,1.0,0.0,0.0,25.0,237,33,3.1,,0.0,,25.0,1.0416666666666667,3.0,2.272727272727273,0.1054852320675105,2018,8.0
3642,TREY QUINN,WAS,23.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,9.0,75.0,8.33,1.0,0.0,0.0,1.0,0.0,0.0,22.5,107,35,14.5,,0.0,0.0,22.5,2.25,3.333333333333333,2.5,0.2102803738317757,2018,7.5
3643,DAMION RATLEY,CLE,23.0,13.0,3.0,0.0,0.0,,0.0,20.0,13.0,144.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,27.4,175,13,20.6,,0.0,,27.4,1.37,1.5384615384615383,2.107692307692308,0.1565714285714285,2018,14.4
3649,BRANDON POWELL,DET,23.0,6.0,1.0,1.0,4.0,4.0,0.0,17.0,11.0,129.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,24.3,100,16,3.5,,0.4,0.4,23.9,1.4058823529411764,2.833333333333333,2.1727272727272724,0.243,2018,12.9
3651,BRICE BUTLER,2TM,28.0,8.0,1.0,0.0,0.0,,0.0,10.0,6.0,60.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,121,15,3.8,,0.0,,18.0,1.8,1.25,3.0,0.1487603305785124,2018,6.0
3657,DWAYNE HARRIS,OAK,31.0,15.0,1.0,2.0,12.0,6.0,0.0,6.0,6.0,40.0,6.67,0.0,2.0,0.0,1.0,0.0,0.0,17.2,54,3,2.2,,1.2000000000000002,0.6000000000000001,10.0,1.6666666666666667,0.4,1.6666666666666667,0.3185185185185185,2018,4.0
3658,TOMMYLEE LEWIS,NOR,26.0,7.0,3.0,2.0,10.0,5.0,0.0,3.0,3.0,60.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,72,10,4.7,,1.0,0.5,15.0,5.0,0.4285714285714285,5.0,0.1944444444444444,2018,6.0
3662,NILES PAUL,JAX,29.0,6.0,1.0,1.0,-3.0,-3.0,0.0,13.0,10.0,98.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,19.5,103,17,13.8,,-0.3,-0.3,19.8,1.5230769230769232,2.1666666666666665,1.98,0.1893203883495145,2018,9.8
3663,ELI ROGERS,PIT,26.0,3.0,3.0,1.0,-4.0,-4.0,0.0,14.0,12.0,79.0,6.58,0.0,1.0,0.0,0.0,1.0,0.0,21.5,109,36,,,-0.4,-0.4,19.9,1.4214285714285713,4.666666666666667,1.6583333333333332,0.1972477064220183,2018,7.9
3673,KEVIN WHITE,CHI,26.0,9.0,0.0,0.0,0.0,,0.0,8.0,4.0,92.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,170,18,17.0,,0.0,,13.2,1.65,0.8888888888888888,3.3000000000000003,0.0776470588235294,2018,9.200000000000001
3675,CAMERON BATSON,TEN,23.0,11.0,2.0,1.0,1.0,1.0,0.0,11.0,8.0,82.0,10.25,0.0,1.0,0.0,0.0,0.0,0.0,16.3,180,16,17.7,,0.1,0.1,16.200000000000003,1.4727272727272729,1.0,2.0250000000000004,0.0905555555555555,2018,8.200000000000001
3676,COREY COLEMAN,NYG,24.0,8.0,1.0,1.0,5.0,5.0,0.0,8.0,5.0,71.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,132,16,3.8,,0.5,0.5,12.1,1.5125000000000002,1.0,2.4200000000000004,0.0954545454545454,2018,7.1000000000000005
3691,RUSSELL GAGE,ATL,22.0,15.0,0.0,0.0,0.0,,0.0,10.0,6.0,63.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,12.3,60,4,1.6,,0.0,,12.3,1.23,0.6666666666666666,2.0500000000000003,0.205,2018,6.300000000000001
3694,JJ NELSON,ARI,26.0,14.0,2.0,4.0,0.0,0.0,0.0,19.0,7.0,64.0,9.14,0.0,0.0,0.0,0.0,0.0,0.0,13.4,213,15,22.2,,0.0,0.0,13.4,0.7052631578947368,1.3571428571428572,1.9142857142857144,0.0629107981220657,2018,6.4
3695,DERRICK WILLIES,CLE,24.0,5.0,0.0,0.0,0.0,,0.0,5.0,3.0,61.0,20.33,0.0,1.0,0.0,0.0,0.0,0.0,9.1,30,6,3.8,,0.0,,9.1,1.8200000000000005,1.0,3.0333333333333337,0.3033333333333333,2018,6.1000000000000005
3696,KAMAR AIKEN,PHI,29.0,5.0,1.0,0.0,0.0,,0.0,7.0,6.0,53.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,11.3,131,26,17.5,,0.0,,11.3,1.6142857142857143,1.4,1.8833333333333333,0.0862595419847328,2018,5.300000000000001
